Timestamp,price
2019-08-16 00:00:00,10545.03766666667
2019-08-17 00:00:00,10575.186000000005
2019-08-18 00:00:00,10598.02466666667
2019-08-19 00:00:00,10583.890000000005
2019-08-20 00:00:00,10576.618333333337
2019-08-21 00:00:00,10581.697000000004
2019-08-22 00:00:00,10587.468666666671
2019-08-23 00:00:00,10580.994666666671
2019-08-24 00:00:00,10589.917333333338
2019-08-25 00:00:00,10611.03866666667
2019-08-26 00:00:00,10619.993000000006
2019-08-27 00:00:00,10629.540000000005
2019-08-28 00:00:00,10659.083000000006
2019-08-29 00:00:00,10680.481333333339
2019-08-30 00:00:00,10687.697666666672
2019-08-31 00:00:00,10684.211666666672
2019-09-01 00:00:00,10667.321333333337
2019-09-02 00:00:00,10640.445666666672
2019-09-03 00:00:00,10615.120333333338
2019-09-04 00:00:00,10600.856000000005
2019-09-05 00:00:00,10588.891333333338
2019-09-06 00:00:00,10548.763666666671
2019-09-07 00:00:00,10519.168000000005
2019-09-08 00:00:00,10464.389666666671
2019-09-09 00:00:00,10414.083000000006
2019-09-10 00:00:00,10365.738666666672
2019-09-11 00:00:00,10333.453333333338
2019-09-12 00:00:00,10284.593000000004
2019-09-13 00:00:00,10243.695000000005
2019-09-14 00:00:00,10229.096333333338
2019-09-15 00:00:00,10240.661000000004
2019-09-16 00:00:00,10242.633000000005
2019-09-17 00:00:00,10240.999333333339
2019-09-18 00:00:00,10242.703000000005
2019-09-19 00:00:00,10238.461666666672
2019-09-20 00:00:00,10213.139333333338
2019-09-21 00:00:00,10196.983333333339
2019-09-22 00:00:00,10198.440333333338
2019-09-23 00:00:00,10194.024000000005
2019-09-24 00:00:00,10181.59866666667
2019-09-25 00:00:00,10166.251333333339
2019-09-26 00:00:00,10113.536333333339
2019-09-27 00:00:00,10049.268000000004
2019-09-28 00:00:00,9978.724333333337
2019-09-29 00:00:00,9927.927000000003
2019-09-30 00:00:00,9885.942000000005
2019-10-01 00:00:00,9835.23366666667
2019-10-02 00:00:00,9792.128333333336
2019-10-03 00:00:00,9743.899333333336
2019-10-04 00:00:00,9677.079000000003
2019-10-05 00:00:00,9597.575000000004
2019-10-06 00:00:00,9516.619000000004
2019-10-07 00:00:00,9435.615333333339
2019-10-08 00:00:00,9354.024333333338
2019-10-09 00:00:00,9278.184666666672
